episode,frames,pipes
18163,133,2
18164,97,1
18165,210,4
18166,61,0
18167,739,18
18168,174,3
18169,133,2
18170,323,7
18171,287,6
18172,133,2
18173,133,2
18174,76,1
18175,133,2
18176,61,0
18177,61,0
18178,323,7
18179,97,1
18180,97,1
18181,61,0
18182,133,2
18183,174,3
18184,223,5
18185,359,8
18186,61,0
18187,555,14
18188,144,3
18189,97,1
18190,61,0
18191,61,0
18192,210,4
18193,134,2
18194,246,5
18195,436,10
18196,61,0
18197,101,2
18198,61,0
18199,61,0
18200,61,0
18201,61,0
18202,97,1
18203,210,4
18204,61,0
18205,924,23
18206,287,6
18207,41,0
18208,61,0
18209,61,0
18210,61,0
18211,61,0
18212,359,8
18213,210,4
18214,61,0
18215,159,3
18216,287,6
18217,61,0
18218,97,1
18219,287,6
18220,61,0
18221,61,0
18222,174,3
18223,72,1
18224,210,4
18225,133,2
18226,253,6
18227,61,0
18228,48,0
18229,62,0
18230,61,0
18231,287,6
18232,62,0
18233,42,0
18234,248,5
18235,61,0
18236,106,2
18237,61,0
18238,61,0
18239,246,5
18240,61,0
18241,174,3
18242,133,2
18243,61,0
18244,133,2
18245,61,0
18246,99,1
18247,97,1
18248,210,4
18249,43,0
18250,61,0
18251,400,9
18252,61,0
18253,61,0
18254,61,0
18255,61,0
18256,852,21
18257,61,0
18258,61,0
18259,247,5
18260,246,5
18261,170,3
18262,97,1
18263,133,2
18264,97,1
18265,210,4
18266,359,8
18267,61,0
18268,61,0
18269,210,4
18270,38,0
18271,287,6
18272,61,0
18273,61,0
18274,210,4
18275,133,2
18276,133,2
18277,698,17
18278,61,0
18279,246,5
18280,210,4
18281,55,0
18282,246,5
18283,61,0
18284,61,0
18285,61,0
18286,61,0
18287,400,9
18288,146,3
18289,61,0
18290,61,0
18291,61,0
18292,61,0
18293,202,4
18294,384,9
18295,97,1
18296,98,1
18297,133,2
18298,97,1
18299,61,0
18300,61,0
18301,287,6
18302,174,3
18303,323,7
18304,133,2
18305,61,0
18306,246,5
18307,61,0
18308,61,0
18309,133,2
18310,210,4
18311,287,6
18312,61,0
18313,97,1
18314,97,1
18315,359,8
18316,61,0
18317,323,7
18318,97,1
18319,133,2
18320,61,0
18321,210,4
18322,97,1
18323,133,2
18324,246,5
18325,61,0
18326,44,0
18327,287,6
18328,208,4
18329,61,0
18330,61,0
18331,97,1
18332,626,15
18333,97,1
18334,61,0
18335,133,2
18336,183,4
18337,133,2
18338,97,1
18339,61,0
18340,439,10
18341,61,0
18342,436,10
18343,97,1
18344,61,0
18345,97,1
18346,61,0
18347,140,3
18348,611,15
18349,626,15
18350,323,7
18351,359,8
18352,250,6
18353,174,3
18354,107,2
18355,61,0
18356,174,3
18357,187,4
18358,174,3
18359,436,10
18360,61,0
18361,97,1
18362,400,9
18363,61,0
18364,97,1
18365,174,3
18366,61,0
18367,61,0
18368,133,2
18369,97,1
18370,97,1
18371,61,0
18372,287,6
18373,61,0
18374,61,0
18375,97,1
18376,65,1
18377,400,9
18378,61,0
18379,61,0
18380,246,5
18381,61,0
18382,97,1
18383,111,2
18384,61,0
18385,61,0
18386,45,0
18387,436,10
18388,210,4
18389,386,9
18390,400,9
18391,61,0
18392,174,3
18393,235,5
18394,348,8
18395,175,3
18396,156,3
18397,61,0
18398,61,0
18399,61,0
18400,61,0
18401,105,2
18402,61,0
18403,174,3
18404,50,0
18405,272,6
18406,133,2
18407,65,1
18408,61,0
18409,513,12
18410,446,11
18411,174,3
18412,61,0
18413,97,1
18414,61,0
18415,174,3
18416,359,8
18417,323,7
18418,246,5
18419,287,6
18420,133,2
18421,61,0
18422,97,1
18423,97,1
18424,287,6
18425,97,1
18426,174,3
18427,256,6
18428,174,3
18429,210,4
18430,174,3
18431,61,0
18432,61,0
18433,97,1
18434,137,3
18435,174,3
18436,61,0
18437,44,0
18438,133,2
18439,61,0
18440,210,4
18441,287,6
18442,61,0
18443,400,9
18444,174,3
18445,210,4
18446,133,2
18447,174,3
18448,97,1
18449,61,0
18450,246,5
18451,61,0
18452,61,0
18453,359,8
18454,210,4
18455,61,0
18456,852,21
18457,210,4
18458,97,1
18459,61,0
18460,400,9
18461,174,3
18462,61,0
18463,359,8
18464,133,2
18465,97,1
18466,97,1
18467,246,5
18468,287,6
18469,174,3
18470,174,3
18471,61,0
18472,112,2
18473,210,4
18474,287,6
18475,133,2
18476,139,3
18477,61,0
18478,61,0
18479,133,2
18480,61,0
18481,102,2
18482,61,0
18483,61,0
18484,61,0
18485,61,0
18486,323,7
18487,97,1
18488,246,5
18489,97,1
18490,174,3
18491,97,1
18492,61,0
18493,97,1
18494,329,8
18495,400,9
18496,246,5
18497,133,2
18498,61,0
18499,61,0
18500,234,5
18501,133,2
18502,210,4
18503,98,1
18504,403,9
18505,61,0
18506,174,3
18507,626,15
18508,61,0
18509,61,0
18510,210,4
18511,174,3
18512,97,1
18513,61,0
18514,61,0
18515,133,2
18516,61,0
18517,97,1
18518,210,4
18519,174,3
18520,61,0
18521,246,5
18522,61,0
18523,61,0
18524,61,0
18525,61,0
18526,61,0
18527,61,0
18528,61,0
18529,210,4
18530,662,16
18531,97,1
18532,97,1
18533,323,7
18534,61,0
18535,61,0
18536,97,1
18537,363,9
18538,210,4
18539,61,0
18540,188,4
18541,99,1
18542,97,1
18543,301,7
18544,61,0
18545,323,7
18546,61,0
18547,53,0
18548,61,0
18549,133,2
18550,323,7
18551,61,0
18552,61,0
18553,436,10
18554,61,0
18555,246,5
18556,61,0
18557,177,3
18558,133,2
18559,359,8
18560,61,0
18561,97,1
18562,61,0
18563,42,0
18564,287,6
18565,359,8
18566,400,9
18567,61,0
18568,174,3
18569,133,2
18570,549,13
18571,61,0
18572,61,0
18573,852,21
18574,66,1
18575,61,0
18576,61,0
18577,210,4
18578,436,10
18579,61,0
18580,133,2
18581,62,0
18582,287,6
18583,888,22
18584,61,0
18585,385,9
18586,73,1
18587,61,0
18588,61,0
18589,137,3
18590,61,0
18591,210,4
18592,73,1
18593,61,0
18594,323,7
18595,210,4
18596,133,2
18597,99,1
18598,61,0
18599,61,0
18600,811,20
18601,61,0
18602,61,0
18603,436,10
18604,61,0
18605,133,2
18606,133,2
18607,98,1
18608,111,2
18609,400,9
18610,59,0
18611,174,3
18612,97,1
18613,133,2
18614,61,0
18615,246,5
18616,210,4
18617,323,7
18618,61,0
18619,400,9
18620,61,0
18621,61,0
18622,472,11
18623,210,4
18624,61,0
18625,133,2
18626,472,11
18627,47,0
18628,97,1
18629,324,7
18630,61,0
18631,97,1
18632,174,3
18633,246,5
18634,61,0
18635,325,7
18636,370,9
18637,97,1
18638,61,0
18639,352,8
18640,39,0
18641,97,1
18642,246,5
18643,246,5
18644,739,18
18645,210,4
18646,61,0
18647,513,12
18648,474,11
18649,211,4
18650,61,0
18651,210,4
18652,61,0
18653,246,5
18654,133,2
18655,184,4
18656,497,12
18657,61,0
18658,61,0
18659,210,4
18660,174,3
18661,133,2
18662,210,4
18663,585,14
18664,134,2
18665,323,7
18666,86,1
18667,61,0
18668,61,0
18669,61,0
18670,133,2
18671,133,2
18672,102,2
18673,61,0
18674,287,6
18675,400,9
18676,251,6
18677,97,1
18678,61,0
18679,174,3
18680,174,3
18681,400,9
18682,211,4
18683,134,2
18684,287,6
18685,501,12
18686,61,0
18687,210,4
18688,61,0
18689,97,1
18690,61,0
18691,61,0
18692,287,6
18693,61,0
18694,97,1
18695,323,7
18696,61,0
18697,174,3
18698,61,0
18699,61,0
18700,61,0
18701,585,14
18702,97,1
18703,61,0
18704,61,0
18705,97,1
18706,61,0
18707,287,6
18708,223,5
18709,246,5
18710,61,0
18711,323,7
18712,513,12
18713,61,0
18714,210,4
18715,133,2
18716,61,0
18717,97,1
18718,287,6
18719,210,4
18720,97,1
18721,133,2
18722,965,24
18723,61,0
18724,287,6
18725,174,3
18726,61,0
18727,359,8
18728,61,0
18729,97,1
18730,174,3
18731,400,9
18732,513,12
18733,61,0
18734,97,1
18735,210,4
18736,189,4
18737,271,6
18738,174,3
18739,246,5
18740,97,1
18741,246,5
18742,133,2
18743,174,3
18744,133,2
18745,287,6
18746,61,0
18747,61,0
18748,133,2
18749,61,0
18750,61,0
18751,61,0
18752,97,1
18753,61,0
18754,513,12
18755,97,1
18756,61,0
18757,359,8
18758,133,2
18759,157,3
18760,97,1
18761,61,0
18762,41,0
18763,210,4
18764,585,14
18765,133,2
18766,61,0
18767,61,0
18768,210,4
18769,61,0
18770,444,11
18771,174,3
18772,472,11
18773,61,0
18774,585,14
18775,97,1
18776,323,7
18777,210,4
18778,174,3
18779,133,2
18780,97,1
18781,133,2
18782,133,2
18783,148,3
18784,174,3
18785,97,1
18786,97,1
18787,133,2
18788,61,0
18789,287,6
18790,246,5
18791,97,1
18792,61,0
18793,287,6
18794,287,6
18795,210,4
18796,106,2
18797,626,15
18798,47,0
18799,57,0
18800,210,4
18801,246,5
18802,133,2
18803,97,1
18804,61,0
18805,61,0
18806,133,2
18807,178,4
18808,210,4
18809,210,4
18810,61,0
18811,61,0
18812,210,4
18813,97,1
18814,513,12
18815,174,3
18816,323,7
18817,97,1
18818,400,9
18819,400,9
18820,359,8
18821,61,0
18822,174,3
18823,174,3
18824,271,6
18825,214,5
18826,133,2
18827,133,2
18828,133,2
18829,40,0
18830,61,0
18831,61,0
18832,323,7
18833,246,5
18834,513,12
18835,133,2
18836,61,0
18837,174,3
18838,61,0
18839,213,4
18840,739,18
18841,499,12
18842,61,0
18843,61,0
18844,215,5
18845,61,0
18846,174,3
18847,174,3
18848,61,0
18849,97,1
18850,61,0
18851,61,0
18852,174,3
18853,98,1
18854,133,2
18855,61,0
18856,61,0
18857,97,1
18858,246,5
18859,54,0
18860,61,0
18861,246,5
18862,210,4
18863,295,7
18864,61,0
18865,61,0
18866,61,0
18867,97,1
18868,139,3
18869,71,1
18870,97,1
18871,61,0
18872,97,1
18873,133,2
18874,210,4
18875,210,4
18876,174,3
18877,210,4
18878,323,7
18879,135,2
18880,62,0
18881,61,0
18882,61,0
18883,61,0
18884,133,2
18885,61,0
18886,323,7
18887,61,0
18888,61,0
18889,133,2
18890,323,7
18891,436,10
18892,61,0
18893,97,1
18894,97,1
18895,174,3
18896,97,1
18897,246,5
18898,287,6
18899,174,3
18900,61,0
18901,48,0
18902,174,3
18903,61,0
18904,138,3
18905,210,4
18906,210,4
18907,436,10
18908,323,7
18909,97,1
18910,61,0
18911,61,0
18912,174,3
18913,323,7
18914,133,2
18915,220,5
18916,61,0
18917,61,0
18918,323,7
18919,174,3
18920,174,3
18921,359,8
18922,61,0
18923,436,10
18924,174,3
18925,61,0
18926,61,0
18927,76,1
18928,149,3
18929,133,2
18930,210,4
18931,174,3
18932,97,1
18933,924,23
18934,133,2
18935,97,1
18936,246,5
18937,97,1
18938,97,1
18939,99,1
18940,61,0
18941,174,3
18942,56,0
18943,626,15
18944,61,0
18945,61,0
18946,626,15
18947,400,9
18948,210,4
18949,61,0
18950,61,0
18951,61,0
18952,215,5
18953,97,1
18954,133,2
18955,210,4
18956,246,5
18957,323,7
18958,158,3
18959,61,0
18960,133,2
18961,513,12
18962,400,9
18963,210,4
18964,61,0
18965,61,0
18966,97,1
18967,246,5
18968,210,4
18969,61,0
18970,160,3
18971,61,0
18972,61,0
18973,61,0
18974,61,0
18975,61,0
18976,44,0
18977,61,0
18978,97,1
18979,400,9
18980,61,0
18981,97,1
18982,133,2
18983,61,0
18984,133,2
18985,174,3
18986,97,1
18987,61,0
18988,499,12
18989,61,0
18990,69,1
18991,97,1
18992,97,1
18993,178,4
18994,97,1
18995,61,0
18996,44,0
18997,174,3
18998,61,0
18999,61,0
19000,400,9
19001,97,1
19002,285,6
19003,61,0
19004,57,0
19005,61,0
19006,133,2
19007,62,0
19008,61,0
19009,133,2
19010,400,9
19011,61,0
19012,61,0
19013,472,11
19014,371,9
19015,287,6
19016,183,4
19017,54,0
19018,246,5
19019,61,0
19020,174,3
19021,40,0
19022,174,3
19023,61,0
19024,112,2
19025,61,0
19026,225,5
19027,43,0
19028,327,8
19029,97,1
19030,174,3
19031,436,10
19032,133,2
19033,97,1
19034,61,0
19035,97,1
19036,626,15
19037,174,3
19038,97,1
19039,61,0
19040,61,0
19041,97,1
19042,472,11
19043,61,0
19044,287,6
19045,61,0
19046,61,0
19047,97,1
19048,72,1
19049,174,3
19050,585,14
19051,287,6
19052,61,0
19053,133,2
19054,97,1
19055,60,0
19056,160,3
19057,61,0
19058,323,7
19059,210,4
19060,174,3
19061,133,2
19062,626,15
19063,61,0
19064,287,6
19065,400,9
19066,174,3
19067,246,5
19068,174,3
19069,363,9
19070,61,0
19071,436,10
19072,133,2
19073,51,0
19074,97,1
19075,133,2
19076,97,1
19077,287,6
19078,698,17
19079,174,3
19080,61,0
19081,174,3
19082,585,14
19083,97,1
19084,359,8
19085,61,0
19086,325,7
19087,61,0
19088,174,3
19089,174,3
19090,61,0
19091,61,0
19092,174,3
19093,359,8
19094,174,3
19095,400,9
19096,61,0
19097,61,0
19098,61,0
19099,61,0
19100,61,0
19101,174,3
19102,61,0
19103,246,5
19104,400,9
19105,61,0
19106,61,0
19107,174,3
19108,174,3
19109,67,1
19110,97,1
19111,61,0
19112,61,0
19113,61,0
19114,44,0
19115,174,3
19116,174,3
19117,549,13
19118,72,1
19119,61,0
19120,811,20
19121,61,0
19122,141,3
19123,61,0
19124,97,1
19125,61,0
19126,61,0
19127,174,3
19128,287,6
19129,61,0
19130,156,3
19131,61,0
19132,174,3
19133,61,0
19134,174,3
19135,174,3
19136,174,3
19137,97,1
19138,400,9
19139,174,3
19140,811,20
19141,61,0
19142,61,0
19143,336,8
19144,174,3
19145,246,5
19146,61,0
19147,246,5
19148,246,5
19149,97,1
19150,210,4
19151,210,4
19152,143,3
19153,61,0
19154,61,0
19155,97,1
19156,484,12
19157,61,0
19158,174,3
19159,472,11
19160,61,0
19161,40,0
19162,61,0
19163,174,3
19164,61,0
19165,133,2
19166,436,10
19167,97,1
19168,323,7
19169,133,2
19170,133,2
19171,210,4
19172,400,9
19173,97,1
19174,436,10
19175,97,1
19176,287,6
19177,328,8
19178,323,7
19179,61,0
19180,97,1
19181,61,0
19182,61,0
19183,133,2
19184,97,1
19185,61,0
19186,210,4
19187,61,0
19188,383,9
19189,174,3
19190,61,0
19191,174,3
19192,61,0
19193,61,0
19194,174,3
19195,61,0
19196,626,15
19197,100,1
19198,287,6
19199,174,3
19200,174,3
19201,42,0
19202,61,0
19203,287,6
19204,61,0
19205,133,2
19206,965,24
19207,61,0
19208,133,2
19209,61,0
19210,97,1
19211,97,1
19212,61,0
19213,359,8
19214,174,3
19215,246,5
19216,61,0
19217,61,0
19218,97,1
19219,61,0
19220,513,12
19221,61,0
19222,148,3
19223,61,0
19224,174,3
19225,97,1
19226,400,9
19227,133,2
19228,133,2
19229,513,12
19230,246,5
19231,61,0
19232,61,0
19233,61,0
19234,513,12
19235,61,0
19236,97,1
19237,61,0
19238,400,9
19239,61,0
19240,323,7
19241,287,6
19242,210,4
19243,61,0
19244,61,0
19245,133,2
19246,61,0
19247,174,3
19248,400,9
19249,61,0
19250,97,1
19251,174,3
19252,61,0
19253,61,0
19254,97,1
19255,61,0
19256,287,6
19257,61,0
19258,210,4
19259,138,3
19260,174,3
19261,133,2
19262,246,5
19263,472,11
19264,210,4
19265,256,6
19266,61,0
19267,260,6
19268,61,0
19269,210,4
19270,61,0
19271,323,7
19272,61,0
19273,174,3
19274,811,20
19275,174,3
19276,61,0
19277,61,0
19278,210,4
19279,97,1
19280,174,3
19281,133,2
19282,97,1
19283,246,5
19284,323,7
19285,174,3
19286,61,0
19287,246,5
19288,61,0
19289,61,0
19290,133,2
19291,212,4
19292,271,6
19293,61,0
19294,133,2
19295,133,2
19296,272,6
19297,133,2
19298,211,4
19299,472,11
19300,133,2
19301,133,2
19302,61,0
19303,133,2
19304,400,9
19305,174,3
19306,174,3
19307,61,0
19308,174,3
19309,61,0
19310,97,1
19311,59,0
19312,102,2
19313,61,0
19314,174,3
19315,174,3
19316,513,12
19317,61,0
19318,61,0
19319,513,12
19320,400,9
19321,133,2
19322,61,0
19323,97,1
19324,323,7
19325,133,2
19326,97,1
19327,174,3
19328,1150,29
19329,513,12
19330,184,4
19331,61,0
19332,323,7
19333,61,0
19334,160,3
19335,210,4
19336,323,7
19337,133,2
19338,61,0
19339,61,0
19340,133,2
19341,61,0
19342,174,3
19343,287,6
19344,61,0
19345,97,1
19346,400,9
19347,133,2
19348,61,0
19349,133,2
19350,133,2
19351,61,0
19352,61,0
19353,61,0
19354,549,13
19355,61,0
19356,73,1
19357,174,3
19358,246,5
19359,247,5
19360,61,0
19361,44,0
19362,61,0
19363,174,3
19364,174,3
19365,61,0
19366,359,8
19367,246,5
19368,585,14
19369,61,0
19370,323,7
19371,287,6
19372,133,2
19373,585,14
19374,61,0
19375,61,0
19376,61,0
19377,97,1
19378,246,5
19379,174,3
19380,133,2
19381,255,6
19382,97,1
19383,61,0
19384,61,0
19385,97,1
19386,61,0
19387,61,0
19388,287,6
19389,61,0
19390,174,3
19391,174,3
19392,158,3
19393,61,0
19394,61,0
19395,662,16
19396,61,0
19397,739,18
19398,133,2
19399,61,0
19400,61,0
19401,210,4
19402,162,3
19403,97,1
19404,513,12
19405,61,0
19406,61,0
19407,61,0
19408,549,13
19409,61,0
19410,549,13
19411,400,9
19412,161,3
19413,174,3
19414,97,1
19415,133,2
19416,210,4
19417,133,2
19418,61,0
19419,97,1
19420,174,3
19421,61,0
19422,61,0
19423,211,4
19424,61,0
19425,133,2
19426,135,2
19427,174,3
19428,210,4
19429,1001,25
19430,246,5
19431,174,3
19432,274,6
19433,214,5
19434,61,0
19435,50,0
19436,287,6
19437,61,0
19438,857,22
19439,61,0
19440,61,0
19441,61,0
19442,71,1
19443,210,4
19444,61,0
19445,359,8
19446,61,0
19447,174,3
19448,61,0
19449,61,0
19450,61,0
19451,97,1
19452,287,6
19453,61,0
19454,61,0
19455,97,1
19456,210,4
19457,400,9
19458,133,2
19459,210,4
19460,400,9
19461,210,4
19462,174,3
19463,61,0
19464,174,3
19465,61,0
19466,133,2
19467,210,4
19468,246,5
19469,97,1
19470,504,12
19471,97,1
19472,359,8
19473,287,6
19474,133,2
19475,400,9
19476,61,0
19477,596,15
19478,61,0
19479,174,3
19480,775,19
19481,61,0
19482,287,6
19483,40,0
19484,99,1
19485,246,5
19486,211,4
19487,61,0
19488,97,1
19489,61,0
19490,174,3
19491,61,0
19492,61,0
19493,246,5
19494,61,0
19495,739,18
19496,97,1
19497,133,2
19498,61,0
19499,323,7
19500,174,3
19501,97,1
19502,133,2
19503,210,4
19504,61,0
19505,174,3
19506,61,0
19507,61,0
19508,61,0
19509,61,0
19510,61,0
19511,61,0
19512,97,1
19513,174,3
19514,359,8
19515,133,2
19516,61,0
19517,174,3
19518,323,7
19519,61,0
19520,246,5
19521,61,0
19522,260,6
19523,61,0
19524,61,0
19525,109,2
19526,330,8
19527,287,6
19528,97,1
19529,323,7
19530,61,0
19531,246,5
19532,61,0
19533,97,1
19534,97,1
19535,513,12
19536,775,19
19537,174,3
19538,42,0
19539,585,14
19540,61,0
19541,133,2
19542,61,0
19543,61,0
19544,174,3
19545,246,5
19546,61,0
19547,174,3
19548,210,4
19549,61,0
19550,61,0
19551,585,14
19552,246,5
19553,133,2
19554,61,0
19555,174,3
19556,400,9
19557,400,9
19558,174,3
19559,400,9
19560,61,0
19561,97,1
19562,97,1
19563,61,0
19564,61,0
19565,97,1
19566,61,0
19567,436,10
19568,61,0
19569,61,0
19570,61,0
19571,133,2
19572,399,9
19573,133,2
19574,159,3
19575,61,0
19576,174,3
19577,97,1
19578,97,1
19579,61,0
19580,174,3
19581,132,2
19582,61,0
19583,400,9
19584,61,0
19585,174,3
19586,43,0
19587,210,4
19588,61,0
19589,246,5
19590,246,5
19591,97,1
19592,174,3
19593,61,0
19594,210,4
19595,287,6
19596,97,1
19597,61,0
19598,71,1
19599,61,0
19600,133,2
19601,565,14
19602,338,8
19603,61,0
19604,61,0
19605,61,0
19606,61,0
19607,400,9
19608,61,0
19609,585,14
19610,323,7
19611,359,8
19612,585,14
19613,61,0
19614,287,6
19615,107,2
19616,133,2
19617,61,0
19618,287,6
19619,61,0
19620,513,12
19621,287,6
19622,61,0
19623,61,0
19624,133,2
19625,133,2
19626,323,7
19627,61,0
19628,97,1
19629,61,0
19630,174,3
19631,97,1
19632,210,4
19633,174,3
19634,255,6
19635,52,0
19636,61,0
19637,764,19
19638,97,1
19639,61,0
19640,246,5
19641,61,0
19642,174,3
19643,61,0
19644,287,6
19645,359,8
19646,183,4
19647,61,0
19648,133,2
19649,210,4
19650,246,5
19651,133,2
19652,323,7
19653,133,2
19654,61,0
19655,210,4
19656,61,0
19657,133,2
19658,61,0
19659,61,0
19660,97,1
19661,61,0
19662,323,7
19663,210,4
19664,247,5
19665,61,0
19666,61,0
19667,61,0
19668,174,3
19669,61,0
19670,61,0
19671,42,0
19672,97,1
19673,61,0
19674,210,4
19675,585,14
19676,210,4
19677,61,0
19678,586,14
19679,246,5
19680,210,4
19681,61,0
19682,97,1
19683,61,0
19684,61,0
19685,61,0
19686,202,4
19687,97,1
19688,61,0
19689,174,3
19690,61,0
19691,472,11
19692,246,5
19693,61,0
19694,174,3
19695,61,0
19696,97,1
19697,246,5
19698,61,0
19699,174,3
19700,246,5
19701,400,9
19702,61,0
19703,133,2
19704,339,8
19705,61,0
19706,133,2
19707,186,4
19708,210,4
19709,133,2
19710,97,1
19711,61,0
19712,97,1
19713,174,3
19714,61,0
19715,61,0
19716,287,6
19717,172,3
19718,133,2
19719,61,0
19720,61,0
19721,400,9
19722,133,2
19723,61,0
19724,221,5
19725,99,1
19726,61,0
19727,135,2
19728,61,0
19729,61,0
19730,102,2
19731,61,0
19732,400,9
19733,133,2
19734,210,4
19735,61,0
19736,133,2
19737,274,6
19738,97,1
19739,174,3
19740,61,0
19741,61,0
19742,97,1
19743,436,10
19744,472,11
19745,174,3
19746,287,6
19747,287,6
19748,97,1
19749,61,0
19750,143,3
19751,133,2
19752,61,0
19753,133,2
19754,61,0
19755,61,0
19756,174,3
19757,161,3
19758,359,8
19759,61,0
19760,174,3
19761,246,5
19762,61,0
19763,287,6
19764,61,0
19765,133,2
19766,133,2
19767,61,0
19768,133,2
19769,61,0
19770,61,0
19771,436,10
19772,97,1
19773,61,0
19774,61,0
19775,97,1
19776,97,1
19777,254,6
19778,61,0
19779,174,3
19780,210,4
19781,97,1
19782,61,0
19783,549,13
19784,61,0
19785,61,0
19786,61,0
19787,174,3
19788,97,1
19789,210,4
19790,174,3
19791,513,12
19792,174,3
19793,142,3
19794,400,9
19795,174,3
19796,174,3
19797,61,0
19798,61,0
19799,61,0
19800,59,0
19801,722,18
19802,61,0
19803,56,0
19804,133,2
19805,97,1
19806,61,0
19807,97,1
19808,74,1
19809,400,9
19810,400,9
19811,174,3
19812,37,0
19813,246,5
19814,97,1
19815,61,0
19816,513,12
19817,61,0
19818,61,0
19819,97,1
19820,133,2
19821,133,2
19822,61,0
19823,210,4
19824,626,15
19825,323,7
19826,134,2
19827,246,5
19828,97,1
19829,61,0
19830,61,0
19831,61,0
19832,673,17
19833,61,0
19834,174,3
19835,246,5
19836,287,6
19837,174,3
19838,61,0
19839,61,0
19840,133,2
19841,97,1
19842,1191,30
19843,273,6
19844,788,20
19845,61,0
19846,246,5
19847,472,11
19848,210,4
19849,61,0
19850,99,1
19851,61,0
19852,61,0
19853,287,6
19854,323,7
19855,359,8
19856,323,7
19857,210,4
19858,174,3
19859,174,3
19860,174,3
19861,436,10
19862,75,1
19863,323,7
19864,275,6
19865,61,0
19866,61,0
19867,174,3
19868,61,0
19869,472,11
19870,400,9
19871,61,0
19872,48,0
19873,37,0
19874,61,0
19875,42,0
19876,62,0
19877,61,0
19878,108,2
19879,174,3
19880,174,3
19881,38,0
19882,71,1
19883,133,2
19884,61,0
19885,255,6
19886,161,3
19887,174,3
19888,61,0
19889,246,5
19890,97,1
19891,61,0
19892,97,1
19893,400,9
19894,61,0
19895,359,8
19896,323,7
19897,133,2
19898,133,2
19899,97,1
19900,61,0
19901,61,0
19902,133,2
19903,174,3
19904,174,3
19905,626,15
19906,287,6
19907,220,5
19908,174,3
19909,61,0
19910,210,4
19911,483,12
19912,323,7
19913,61,0
19914,174,3
19915,174,3
19916,77,1
19917,246,5
19918,360,8
19919,61,0
19920,174,3
19921,61,0
19922,61,0
19923,246,5
19924,400,9
19925,289,6
19926,97,1
19927,97,1
19928,133,2
19929,174,3
19930,133,2
19931,246,5
19932,174,3
19933,323,7
19934,626,15
19935,61,0
19936,174,3
19937,174,3
19938,359,8
19939,97,1
19940,210,4
19941,563,14
19942,246,5
19943,272,6
19944,102,2
19945,554,14
19946,61,0
19947,133,2
19948,61,0
19949,174,3
19950,61,0
19951,400,9
19952,61,0
19953,107,2
19954,1078,27
19955,97,1
19956,61,0
19957,61,0
19958,97,1
19959,61,0
19960,174,3
19961,174,3
19962,174,3
19963,174,3
19964,54,0
19965,133,2
19966,510,12
19967,61,0
19968,400,9
19969,61,0
19970,585,14
19971,61,0
19972,210,4
19973,210,4
19974,590,15
19975,174,3
19976,44,0
19977,177,3
19978,61,0
19979,246,5
19980,97,1
19981,61,0
19982,97,1
19983,97,1
19984,174,3
19985,287,6
19986,61,0
19987,775,19
19988,61,0
19989,97,1
19990,144,3
19991,61,0
19992,246,5
19993,275,6
19994,61,0
19995,133,2
19996,549,13
19997,61,0
19998,273,6
19999,61,0
20000,61,0
20001,61,0
20002,323,7
20003,65,1
20004,174,3
20005,359,8
20006,400,9
20007,133,2
20008,61,0
20009,174,3
20010,97,1
20011,97,1
20012,61,0
20013,138,3
20014,76,1
20015,97,1
20016,61,0
20017,174,3
20018,61,0
20019,174,3
20020,287,6
20021,61,0
20022,174,3
20023,61,0
20024,61,0
20025,65,1
20026,174,3
20027,174,3
20028,61,0
20029,61,0
20030,287,6
20031,334,8
20032,61,0
20033,1114,28
20034,61,0
20035,174,3
20036,61,0
20037,133,2
20038,1037,26
20039,225,5
20040,108,2
20041,359,8
20042,61,0
20043,104,2
20044,176,3
20045,174,3
20046,97,1
20047,246,5
20048,133,2
20049,61,0
20050,133,2
20051,246,5
20052,133,2
20053,43,0
20054,97,1
20055,61,0
20056,174,3
20057,246,5
20058,61,0
20059,61,0
20060,626,15
20061,246,5
20062,133,2
20063,133,2
20064,61,0
20065,107,2
20066,133,2
20067,61,0
20068,97,1
20069,174,3
20070,323,7
20071,97,1
20072,133,2
20073,61,0
20074,174,3
20075,61,0
20076,97,1
20077,97,1
20078,61,0
20079,61,0
20080,61,0
20081,133,2
20082,61,0
20083,61,0
20084,61,0
20085,400,9
20086,61,0
20087,246,5
20088,400,9
20089,61,0
20090,210,4
20091,97,1
20092,76,1
20093,174,3
20094,162,3
20095,472,11
20096,61,0
20097,134,2
20098,133,2
20099,488,12
20100,287,6
20101,287,6
20102,333,8
20103,210,4
20104,64,0
20105,323,7
20106,133,2
20107,97,1
20108,210,4
20109,246,5
20110,61,0
20111,61,0
20112,174,3
20113,323,7
20114,246,5
20115,246,5
20116,246,5
20117,400,9
20118,323,7
20119,97,1
20120,323,7
20121,133,2
20122,513,12
20123,246,5
20124,323,7
20125,210,4
20126,61,0
20127,212,4
20128,323,7
20129,97,1
20130,59,0
20131,287,6
20132,210,4
20133,323,7
20134,133,2
20135,698,17
20136,61,0
20137,211,4
20138,97,1
20139,359,8
20140,359,8
20141,61,0
20142,61,0
20143,61,0
20144,133,2
20145,61,0
20146,626,15
20147,61,0
20148,44,0
20149,61,0
20150,287,6
20151,215,5
20152,359,8
20153,97,1
20154,210,4
20155,61,0
20156,61,0
20157,185,4
20158,61,0
20159,549,13
