episode,frames,pipes
13827,177,3
13828,61,0
13829,61,0
13830,61,0
13831,61,0
13832,61,0
13833,255,6
13834,61,0
13835,61,0
13836,61,0
13837,61,0
13838,42,0
13839,39,0
13840,61,0
13841,75,1
13842,44,0
13843,97,1
13844,97,1
13845,112,2
13846,97,1
13847,61,0
13848,61,0
13849,61,0
13850,61,0
13851,61,0
13852,61,0
13853,61,0
13854,61,0
13855,97,1
13856,97,1
13857,159,3
13858,61,0
13859,61,0
13860,61,0
13861,61,0
13862,61,0
13863,61,0
13864,61,0
13865,61,0
13866,61,0
13867,61,0
13868,133,2
13869,400,9
13870,97,1
13871,61,0
13872,61,0
13873,61,0
13874,61,0
13875,61,0
13876,61,0
13877,45,0
13878,61,0
13879,61,0
13880,133,2
13881,59,0
13882,61,0
13883,61,0
13884,61,0
13885,61,0
13886,61,0
13887,61,0
13888,174,3
13889,61,0
13890,61,0
13891,61,0
13892,61,0
13893,61,0
13894,67,1
13895,61,0
13896,61,0
13897,61,0
13898,61,0
13899,61,0
13900,61,0
13901,97,1
13902,97,1
13903,61,0
13904,61,0
13905,61,0
13906,61,0
13907,61,0
13908,61,0
13909,61,0
13910,43,0
13911,61,0
13912,61,0
13913,61,0
13914,61,0
13915,97,1
13916,173,3
13917,47,0
13918,61,0
13919,61,0
13920,61,0
13921,61,0
13922,61,0
13923,61,0
13924,61,0
13925,61,0
13926,67,1
13927,61,0
13928,97,1
13929,61,0
13930,74,1
13931,61,0
13932,174,3
13933,61,0
13934,40,0
13935,97,1
13936,210,4
13937,174,3
13938,44,0
13939,61,0
13940,97,1
13941,61,0
13942,97,1
13943,61,0
13944,272,6
13945,97,1
13946,39,0
13947,61,0
13948,133,2
13949,61,0
13950,61,0
13951,97,1
13952,312,7
13953,61,0
13954,61,0
13955,61,0
13956,133,2
13957,133,2
13958,61,0
13959,61,0
13960,97,1
13961,61,0
13962,61,0
13963,61,0
13964,61,0
13965,133,2
13966,61,0
13967,61,0
13968,61,0
13969,61,0
13970,97,1
13971,61,0
13972,61,0
13973,43,0
13974,97,1
13975,97,1
13976,61,0
13977,97,1
13978,61,0
13979,61,0
13980,61,0
13981,133,2
13982,61,0
13983,59,0
13984,97,1
13985,61,0
13986,61,0
13987,133,2
13988,45,0
13989,48,0
13990,63,0
13991,174,3
13992,133,2
13993,61,0
13994,133,2
13995,41,0
13996,61,0
13997,61,0
13998,61,0
13999,61,0
14000,61,0
14001,61,0
14002,61,0
14003,61,0
14004,140,3
14005,61,0
14006,61,0
14007,42,0
14008,61,0
14009,61,0
14010,41,0
14011,133,2
14012,62,0
14013,48,0
14014,61,0
14015,61,0
14016,97,1
14017,61,0
14018,61,0
14019,42,0
14020,45,0
14021,61,0
14022,61,0
14023,61,0
14024,72,1
14025,61,0
14026,97,1
14027,92,1
14028,61,0
14029,74,1
14030,61,0
14031,61,0
14032,63,0
14033,133,2
14034,61,0
14035,70,1
14036,61,0
14037,61,0
14038,61,0
14039,287,6
14040,97,1
14041,210,4
14042,61,0
14043,84,1
14044,174,3
14045,61,0
14046,61,0
14047,61,0
14048,45,0
14049,61,0
14050,97,1
14051,97,1
14052,61,0
14053,61,0
14054,97,1
14055,97,1
14056,61,0
14057,97,1
14058,97,1
14059,39,0
14060,90,1
14061,55,0
14062,97,1
14063,61,0
14064,61,0
14065,67,1
14066,41,0
14067,133,2
14068,61,0
14069,61,0
14070,246,5
14071,41,0
14072,43,0
14073,61,0
14074,61,0
14075,210,4
14076,61,0
14077,61,0
14078,61,0
14079,97,1
14080,52,0
14081,61,0
14082,149,3
14083,174,3
14084,61,0
14085,72,1
14086,97,1
14087,60,0
14088,97,1
14089,61,0
14090,61,0
14091,61,0
14092,61,0
14093,87,1
14094,61,0
14095,61,0
14096,174,3
14097,174,3
14098,44,0
14099,135,2
14100,72,1
14101,107,2
14102,61,0
14103,66,1
14104,61,0
14105,61,0
14106,133,2
14107,61,0
14108,61,0
14109,61,0
14110,91,1
14111,61,0
14112,174,3
14113,61,0
14114,61,0
14115,61,0
14116,61,0
14117,61,0
14118,61,0
14119,61,0
14120,133,2
14121,61,0
14122,61,0
14123,246,5
14124,61,0
14125,61,0
14126,61,0
14127,61,0
14128,174,3
14129,44,0
14130,37,0
14131,59,0
14132,97,1
14133,45,0
14134,136,2
14135,61,0
14136,61,0
14137,61,0
14138,133,2
14139,61,0
14140,61,0
14141,61,0
14142,61,0
14143,287,6
14144,61,0
14145,400,9
14146,61,0
14147,97,1
14148,61,0
14149,61,0
14150,61,0
14151,61,0
14152,61,0
14153,97,1
14154,97,1
14155,45,0
14156,61,0
14157,97,1
14158,61,0
14159,61,0
14160,61,0
14161,61,0
14162,61,0
14163,44,0
14164,41,0
14165,61,0
14166,61,0
14167,61,0
14168,133,2
14169,97,1
14170,61,0
14171,61,0
14172,97,1
14173,61,0
14174,61,0
14175,61,0
14176,61,0
14177,61,0
14178,61,0
14179,97,1
14180,61,0
14181,61,0
14182,73,1
14183,133,2
14184,97,1
14185,61,0
14186,97,1
14187,43,0
14188,61,0
14189,61,0
14190,67,1
14191,61,0
14192,97,1
14193,61,0
14194,61,0
14195,210,4
14196,174,3
14197,61,0
14198,97,1
14199,61,0
14200,40,0
14201,40,0
14202,133,2
14203,76,1
14204,61,0
14205,59,0
14206,61,0
14207,61,0
14208,174,3
14209,61,0
14210,41,0
14211,97,1
14212,39,0
14213,61,0
14214,210,4
14215,61,0
14216,67,1
14217,61,0
14218,97,1
14219,61,0
14220,61,0
14221,97,1
14222,61,0
14223,170,3
14224,61,0
14225,61,0
14226,61,0
14227,97,1
14228,61,0
14229,61,0
14230,61,0
14231,61,0
14232,40,0
14233,210,4
14234,61,0
14235,61,0
14236,71,1
14237,161,3
14238,61,0
14239,61,0
14240,61,0
14241,44,0
14242,61,0
14243,49,0
14244,97,1
14245,61,0
14246,61,0
14247,61,0
14248,174,3
14249,61,0
14250,61,0
14251,56,0
14252,61,0
14253,61,0
14254,61,0
14255,61,0
14256,41,0
14257,97,1
14258,61,0
14259,61,0
14260,61,0
14261,43,0
14262,103,2
14263,61,0
14264,97,1
14265,97,1
14266,61,0
14267,61,0
14268,97,1
14269,61,0
14270,61,0
14271,97,1
14272,61,0
14273,61,0
14274,61,0
14275,159,3
14276,61,0
14277,61,0
14278,97,1
14279,61,0
14280,61,0
14281,174,3
14282,61,0
14283,43,0
14284,61,0
14285,39,0
14286,61,0
14287,61,0
14288,61,0
14289,61,0
14290,61,0
14291,323,7
14292,61,0
14293,87,1
14294,42,0
14295,174,3
14296,61,0
14297,61,0
14298,210,4
14299,210,4
14300,61,0
14301,97,1
14302,103,2
14303,61,0
14304,61,0
14305,61,0
14306,61,0
14307,61,0
14308,61,0
14309,61,0
14310,61,0
14311,121,2
14312,61,0
14313,139,3
14314,61,0
14315,133,2
14316,61,0
14317,61,0
14318,61,0
14319,61,0
14320,113,2
14321,97,1
14322,61,0
14323,97,1
14324,61,0
14325,61,0
14326,61,0
14327,61,0
14328,210,4
14329,97,1
14330,174,3
14331,287,6
14332,61,0
14333,210,4
14334,61,0
14335,61,0
14336,97,1
14337,69,1
14338,97,1
14339,61,0
14340,61,0
14341,210,4
14342,174,3
14343,61,0
14344,97,1
14345,174,3
14346,97,1
14347,61,0
14348,61,0
14349,85,1
14350,133,2
14351,109,2
14352,160,3
14353,61,0
14354,61,0
14355,61,0
14356,61,0
14357,45,0
14358,133,2
14359,97,1
14360,89,1
14361,103,2
14362,174,3
14363,61,0
14364,42,0
14365,61,0
14366,61,0
14367,84,1
14368,97,1
14369,61,0
14370,287,6
14371,179,4
14372,61,0
14373,323,7
14374,61,0
14375,61,0
14376,61,0
14377,61,0
14378,61,0
14379,61,0
14380,61,0
14381,61,0
14382,41,0
14383,133,2
14384,210,4
14385,61,0
14386,50,0
14387,97,1
14388,67,1
14389,70,1
14390,61,0
14391,61,0
14392,246,5
14393,174,3
14394,61,0
14395,61,0
14396,61,0
14397,42,0
14398,61,0
14399,61,0
14400,61,0
14401,61,0
14402,61,0
14403,323,7
14404,61,0
14405,67,1
14406,61,0
14407,61,0
14408,44,0
14409,61,0
14410,112,2
14411,61,0
14412,61,0
14413,133,2
14414,61,0
14415,61,0
14416,61,0
14417,46,0
14418,61,0
14419,97,1
14420,86,1
14421,61,0
14422,43,0
14423,271,6
14424,61,0
14425,84,1
14426,61,0
14427,67,1
14428,61,0
14429,133,2
14430,133,2
14431,97,1
14432,61,0
14433,97,1
14434,133,2
14435,67,1
14436,45,0
14437,61,0
14438,39,0
14439,300,7
14440,61,0
14441,145,3
14442,61,0
14443,61,0
14444,97,1
14445,42,0
14446,38,0
14447,84,1
14448,48,0
14449,61,0
14450,61,0
14451,102,2
14452,210,4
14453,61,0
14454,61,0
14455,61,0
14456,61,0
14457,133,2
14458,366,9
14459,40,0
14460,61,0
14461,61,0
14462,61,0
14463,48,0
14464,61,0
14465,40,0
14466,61,0
14467,61,0
14468,61,0
14469,61,0
14470,97,1
14471,61,0
14472,61,0
14473,61,0
14474,97,1
14475,62,0
14476,97,1
14477,135,2
14478,61,0
14479,133,2
14480,61,0
14481,61,0
14482,112,2
14483,61,0
14484,61,0
14485,61,0
14486,97,1
14487,61,0
14488,133,2
14489,174,3
14490,61,0
14491,97,1
14492,133,2
14493,61,0
14494,61,0
14495,43,0
14496,61,0
14497,61,0
14498,61,0
14499,61,0
14500,61,0
14501,61,0
14502,50,0
14503,97,1
14504,61,0
14505,61,0
14506,97,1
14507,210,4
14508,61,0
14509,61,0
14510,61,0
14511,97,1
14512,61,0
14513,49,0
14514,61,0
14515,97,1
14516,61,0
14517,61,0
14518,44,0
14519,466,11
14520,42,0
14521,61,0
14522,61,0
14523,61,0
14524,61,0
14525,49,0
14526,97,1
14527,133,2
14528,210,4
14529,61,0
14530,133,2
14531,133,2
14532,61,0
14533,174,3
14534,61,0
14535,61,0
14536,61,0
14537,38,0
14538,61,0
14539,61,0
14540,61,0
14541,61,0
14542,61,0
14543,61,0
14544,249,5
14545,61,0
14546,61,0
14547,61,0
14548,61,0
14549,61,0
14550,61,0
14551,61,0
14552,61,0
14553,61,0
14554,165,3
14555,61,0
14556,58,0
14557,246,5
14558,97,1
14559,160,3
14560,61,0
14561,61,0
14562,61,0
14563,39,0
14564,155,3
14565,61,0
14566,40,0
14567,76,1
14568,61,0
14569,61,0
14570,61,0
14571,97,1
14572,287,6
14573,109,2
14574,102,2
14575,400,9
14576,61,0
14577,69,1
14578,133,2
14579,61,0
14580,61,0
14581,97,1
14582,146,3
14583,61,0
14584,97,1
14585,74,1
14586,97,1
14587,91,1
14588,61,0
14589,41,0
14590,61,0
14591,71,1
14592,61,0
14593,61,0
14594,61,0
14595,61,0
14596,61,0
14597,133,2
14598,174,3
14599,210,4
14600,246,5
14601,61,0
14602,61,0
14603,61,0
14604,287,6
14605,86,1
14606,61,0
14607,124,2
14608,41,0
14609,61,0
14610,97,1
14611,133,2
14612,61,0
14613,174,3
14614,61,0
14615,210,4
14616,61,0
14617,61,0
14618,61,0
14619,61,0
14620,61,0
14621,174,3
14622,61,0
14623,287,6
14624,147,3
14625,359,8
14626,61,0
14627,51,0
14628,61,0
14629,61,0
14630,97,1
14631,61,0
14632,61,0
14633,61,0
14634,97,1
14635,61,0
14636,97,1
14637,97,1
14638,68,1
14639,287,6
14640,61,0
14641,61,0
14642,61,0
14643,61,0
14644,61,0
14645,61,0
14646,51,0
14647,133,2
14648,273,6
14649,61,0
14650,61,0
14651,58,0
14652,623,15
14653,69,1
14654,61,0
14655,359,8
14656,61,0
14657,133,2
14658,210,4
14659,40,0
14660,61,0
14661,97,1
14662,61,0
14663,61,0
14664,133,2
14665,97,1
14666,133,2
14667,61,0
14668,40,0
14669,61,0
14670,97,1
14671,61,0
14672,61,0
14673,61,0
14674,61,0
14675,43,0
14676,61,0
14677,61,0
14678,100,1
14679,61,0
14680,61,0
14681,97,1
14682,61,0
14683,102,2
14684,61,0
14685,61,0
14686,61,0
14687,180,4
14688,61,0
14689,61,0
14690,61,0
14691,61,0
14692,61,0
14693,97,1
14694,50,0
14695,61,0
14696,40,0
14697,45,0
14698,97,1
14699,43,0
14700,52,0
14701,135,2
14702,210,4
14703,61,0
14704,51,0
14705,39,0
14706,72,1
14707,97,1
14708,97,1
14709,61,0
14710,61,0
14711,61,0
14712,61,0
14713,61,0
14714,61,0
14715,61,0
14716,61,0
14717,61,0
14718,133,2
14719,61,0
14720,61,0
14721,61,0
14722,61,0
14723,97,1
14724,61,0
14725,97,1
14726,400,9
14727,400,9
14728,57,0
14729,61,0
14730,61,0
14731,61,0
14732,61,0
14733,61,0
14734,61,0
14735,61,0
14736,61,0
14737,133,2
14738,61,0
14739,61,0
14740,174,3
14741,246,5
14742,54,0
14743,61,0
14744,61,0
14745,133,2
14746,61,0
14747,44,0
14748,61,0
14749,61,0
14750,61,0
14751,97,1
14752,61,0
14753,246,5
14754,61,0
14755,61,0
14756,174,3
14757,97,1
14758,51,0
14759,97,1
14760,92,1
14761,97,1
14762,246,5
14763,61,0
14764,45,0
14765,61,0
14766,63,0
14767,97,1
14768,61,0
14769,133,2
14770,61,0
14771,61,0
14772,61,0
14773,61,0
14774,39,0
14775,61,0
14776,38,0
14777,144,3
14778,127,2
14779,133,2
14780,61,0
14781,133,2
14782,61,0
14783,174,3
14784,97,1
14785,61,0
14786,51,0
14787,51,0
14788,133,2
14789,61,0
14790,100,1
14791,61,0
14792,61,0
14793,61,0
14794,61,0
14795,97,1
14796,61,0
14797,210,4
14798,61,0
14799,73,1
14800,61,0
14801,283,6
14802,180,4
14803,133,2
14804,102,2
14805,49,0
14806,61,0
14807,61,0
14808,133,2
14809,133,2
14810,61,0
14811,61,0
14812,61,0
14813,133,2
14814,61,0
14815,97,1
14816,53,0
14817,287,6
14818,61,0
14819,61,0
14820,61,0
14821,133,2
14822,61,0
14823,61,0
14824,61,0
14825,210,4
14826,61,0
14827,61,0
14828,133,2
14829,97,1
14830,61,0
14831,61,0
14832,61,0
14833,133,2
14834,61,0
14835,61,0
14836,61,0
14837,147,3
14838,74,1
14839,61,0
14840,61,0
14841,210,4
14842,61,0
14843,43,0
14844,48,0
14845,61,0
14846,100,1
14847,61,0
14848,97,1
14849,61,0
14850,61,0
14851,133,2
14852,287,6
14853,61,0
14854,61,0
14855,133,2
14856,61,0
14857,61,0
14858,61,0
14859,97,1
14860,61,0
14861,109,2
14862,61,0
14863,287,6
14864,61,0
14865,58,0
14866,41,0
14867,61,0
14868,49,0
14869,61,0
14870,50,0
14871,97,1
14872,102,2
14873,61,0
14874,99,1
14875,61,0
14876,49,0
14877,61,0
14878,103,2
14879,61,0
14880,61,0
14881,133,2
14882,61,0
14883,97,1
14884,41,0
14885,60,0
14886,61,0
14887,97,1
14888,61,0
14889,48,0
14890,61,0
14891,61,0
14892,61,0
14893,61,0
14894,97,1
14895,97,1
14896,42,0
14897,67,1
14898,72,1
14899,205,4
14900,43,0
14901,61,0
14902,61,0
14903,41,0
14904,72,1
14905,61,0
14906,61,0
14907,61,0
14908,61,0
14909,289,6
14910,61,0
14911,61,0
14912,61,0
14913,97,1
14914,61,0
14915,61,0
14916,61,0
14917,133,2
14918,61,0
14919,61,0
14920,49,0
14921,75,1
14922,61,0
14923,210,4
14924,61,0
14925,39,0
14926,97,1
14927,61,0
14928,61,0
14929,174,3
14930,61,0
14931,61,0
14932,97,1
14933,97,1
14934,45,0
14935,61,0
14936,174,3
14937,187,4
14938,61,0
14939,323,7
14940,210,4
14941,40,0
14942,51,0
14943,61,0
14944,59,0
14945,174,3
14946,133,2
14947,174,3
14948,133,2
14949,61,0
14950,210,4
14951,97,1
14952,56,0
14953,133,2
14954,47,0
14955,51,0
14956,97,1
14957,61,0
14958,61,0
14959,67,1
14960,61,0
14961,61,0
14962,61,0
14963,58,0
14964,97,1
14965,61,0
14966,61,0
14967,97,1
14968,61,0
14969,57,0
14970,39,0
14971,41,0
14972,51,0
14973,46,0
14974,99,1
14975,61,0
14976,97,1
14977,133,2
14978,61,0
14979,133,2
14980,61,0
14981,133,2
14982,133,2
14983,174,3
14984,97,1
14985,61,0
14986,61,0
14987,61,0
14988,67,1
14989,97,1
14990,174,3
14991,40,0
14992,97,1
14993,133,2
14994,97,1
14995,97,1
14996,61,0
14997,72,1
14998,61,0
14999,61,0
15000,61,0
15001,210,4
15002,44,0
15003,246,5
15004,61,0
15005,61,0
15006,133,2
15007,61,0
15008,87,1
15009,60,0
15010,51,0
15011,176,3
15012,61,0
15013,61,0
15014,67,1
15015,46,0
15016,61,0
15017,147,3
15018,97,1
15019,61,0
15020,97,1
15021,61,0
15022,43,0
15023,97,1
15024,49,0
15025,61,0
15026,85,1
15027,61,0
15028,56,0
15029,61,0
15030,50,0
15031,61,0
15032,61,0
15033,61,0
15034,61,0
15035,97,1
15036,287,6
15037,61,0
15038,61,0
15039,97,1
15040,75,1
15041,174,3
15042,41,0
15043,61,0
15044,174,3
15045,61,0
15046,210,4
15047,61,0
15048,75,1
15049,61,0
15050,400,9
15051,40,0
15052,59,0
15053,71,1
15054,97,1
15055,61,0
15056,61,0
15057,174,3
15058,61,0
15059,61,0
15060,61,0
15061,39,0
15062,97,1
15063,61,0
15064,97,1
15065,61,0
15066,52,0
15067,133,2
15068,61,0
15069,41,0
15070,174,3
15071,61,0
15072,97,1
15073,61,0
15074,61,0
15075,61,0
15076,61,0
15077,472,11
15078,61,0
15079,41,0
15080,97,1
15081,61,0
15082,61,0
15083,100,1
15084,61,0
15085,97,1
15086,97,1
15087,61,0
15088,133,2
15089,140,3
15090,77,1
15091,61,0
15092,97,1
15093,61,0
15094,97,1
15095,61,0
15096,61,0
15097,61,0
15098,61,0
15099,42,0
15100,70,1
15101,53,0
15102,287,6
15103,61,0
15104,50,0
15105,39,0
15106,61,0
15107,61,0
15108,61,0
15109,61,0
15110,61,0
15111,61,0
15112,73,1
15113,41,0
15114,61,0
15115,61,0
15116,61,0
15117,61,0
15118,54,0
15119,61,0
15120,97,1
15121,61,0
15122,61,0
15123,61,0
15124,61,0
15125,133,2
15126,210,4
15127,174,3
15128,138,3
15129,61,0
15130,61,0
15131,97,1
15132,133,2
15133,52,0
15134,61,0
15135,61,0
15136,285,6
15137,61,0
15138,61,0
15139,61,0
15140,61,0
15141,61,0
15142,45,0
15143,61,0
15144,97,1
15145,61,0
15146,133,2
15147,61,0
15148,55,0
15149,61,0
15150,94,1
15151,287,6
15152,61,0
15153,61,0
15154,63,0
15155,51,0
15156,182,4
15157,61,0
15158,61,0
15159,411,10
15160,61,0
15161,61,0
15162,104,2
15163,61,0
15164,97,1
15165,61,0
15166,61,0
15167,97,1
15168,61,0
15169,61,0
15170,50,0
15171,61,0
15172,61,0
15173,174,3
15174,61,0
15175,50,0
15176,61,0
15177,61,0
15178,133,2
15179,61,0
15180,287,6
15181,61,0
15182,215,5
15183,61,0
15184,174,3
15185,61,0
15186,70,1
15187,97,1
15188,97,1
15189,61,0
15190,174,3
15191,53,0
15192,97,1
15193,61,0
15194,45,0
15195,210,4
15196,61,0
15197,97,1
15198,61,0
15199,222,5
15200,61,0
15201,61,0
15202,61,0
15203,61,0
15204,61,0
15205,61,0
15206,61,0
15207,174,3
15208,61,0
15209,61,0
15210,164,3
15211,61,0
15212,61,0
15213,41,0
15214,174,3
15215,61,0
15216,61,0
15217,43,0
15218,210,4
15219,174,3
15220,61,0
15221,61,0
15222,61,0
15223,61,0
15224,61,0
15225,61,0
15226,61,0
15227,61,0
15228,61,0
15229,56,0
15230,133,2
15231,97,1
15232,102,2
15233,61,0
15234,61,0
15235,61,0
15236,174,3
15237,246,5
15238,61,0
15239,61,0
15240,287,6
15241,97,1
15242,61,0
15243,133,2
15244,210,4
15245,49,0
15246,61,0
15247,61,0
15248,174,3
15249,61,0
15250,61,0
15251,66,1
15252,97,1
15253,133,2
15254,66,1
15255,53,0
15256,97,1
15257,61,0
15258,58,0
15259,61,0
15260,287,6
15261,61,0
15262,61,0
15263,61,0
15264,161,3
15265,147,3
15266,246,5
15267,61,0
15268,61,0
15269,61,0
15270,359,8
15271,210,4
15272,61,0
15273,85,1
15274,61,0
15275,161,3
15276,400,9
15277,61,0
15278,137,3
15279,61,0
15280,41,0
15281,174,3
15282,167,3
15283,436,10
15284,61,0
15285,61,0
15286,246,5
15287,133,2
15288,174,3
15289,97,1
15290,97,1
15291,133,2
15292,61,0
15293,133,2
15294,61,0
15295,61,0
15296,61,0
15297,61,0
15298,61,0
15299,55,0
15300,63,0
15301,61,0
15302,61,0
15303,61,0
15304,61,0
15305,61,0
15306,97,1
15307,174,3
15308,133,2
15309,61,0
15310,61,0
15311,41,0
15312,45,0
15313,61,0
15314,61,0
15315,61,0
15316,97,1
15317,61,0
15318,212,4
15319,61,0
15320,210,4
15321,97,1
15322,249,5
15323,46,0
15324,97,1
15325,85,1
15326,161,3
15327,41,0
15328,61,0
15329,61,0
15330,174,3
15331,61,0
15332,43,0
15333,174,3
15334,97,1
15335,97,1
15336,61,0
15337,61,0
15338,97,1
15339,47,0
15340,50,0
15341,51,0
15342,61,0
15343,67,1
15344,326,7
15345,97,1
15346,174,3
15347,97,1
15348,61,0
15349,61,0
15350,61,0
15351,174,3
15352,61,0
15353,174,3
15354,97,1
15355,61,0
15356,61,0
15357,61,0
15358,61,0
15359,61,0
15360,97,1
15361,338,8
15362,174,3
15363,61,0
15364,61,0
15365,61,0
15366,61,0
15367,53,0
15368,61,0
15369,61,0
15370,61,0
15371,287,6
15372,61,0
15373,61,0
15374,56,0
15375,61,0
15376,97,1
15377,61,0
15378,61,0
15379,61,0
15380,97,1
15381,133,2
15382,61,0
15383,97,1
15384,61,0
15385,61,0
15386,61,0
15387,61,0
15388,444,11
15389,52,0
15390,121,2
15391,61,0
15392,50,0
15393,61,0
15394,61,0
15395,97,1
15396,61,0
15397,97,1
15398,61,0
15399,46,0
15400,61,0
15401,61,0
15402,287,6
15403,61,0
15404,76,1
15405,61,0
15406,97,1
15407,210,4
15408,549,13
15409,61,0
15410,287,6
15411,210,4
15412,61,0
15413,174,3
15414,41,0
15415,61,0
15416,97,1
15417,39,0
15418,57,0
15419,57,0
15420,61,0
15421,210,4
15422,61,0
15423,39,0
15424,61,0
15425,133,2
15426,61,0
15427,97,1
15428,61,0
15429,210,4
15430,174,3
15431,86,1
15432,61,0
15433,61,0
15434,61,0
15435,109,2
15436,174,3
15437,61,0
15438,61,0
15439,61,0
15440,54,0
15441,97,1
15442,61,0
15443,61,0
15444,61,0
15445,51,0
15446,61,0
15447,85,1
15448,41,0
15449,61,0
15450,61,0
15451,97,1
15452,61,0
15453,54,0
15454,61,0
15455,55,0
15456,61,0
15457,61,0
15458,61,0
15459,177,3
15460,61,0
15461,61,0
15462,61,0
15463,61,0
15464,61,0
15465,61,0
15466,61,0
15467,61,0
15468,61,0
15469,97,1
15470,43,0
15471,61,0
15472,61,0
15473,97,1
15474,61,0
15475,61,0
15476,52,0
15477,97,1
15478,41,0
15479,61,0
15480,61,0
15481,61,0
15482,61,0
15483,47,0
15484,54,0
15485,39,0
15486,97,1
15487,74,1
15488,73,1
15489,61,0
15490,61,0
15491,61,0
15492,97,1
15493,43,0
15494,97,1
15495,97,1
15496,61,0
15497,246,5
15498,76,1
15499,61,0
15500,61,0
15501,68,1
15502,145,3
15503,51,0
15504,97,1
15505,39,0
15506,174,3
15507,61,0
15508,53,0
15509,97,1
15510,174,3
15511,39,0
15512,146,3
15513,67,1
15514,61,0
15515,39,0
15516,146,3
15517,61,0
15518,61,0
15519,99,1
15520,61,0
15521,174,3
15522,61,0
15523,61,0
15524,61,0
15525,218,5
15526,61,0
15527,51,0
15528,133,2
15529,61,0
15530,61,0
15531,61,0
15532,97,1
15533,108,2
15534,210,4
15535,61,0
15536,97,1
15537,97,1
15538,61,0
15539,133,2
15540,61,0
15541,61,0
15542,97,1
15543,71,1
15544,44,0
15545,61,0
15546,61,0
15547,61,0
15548,97,1
15549,61,0
15550,170,3
15551,51,0
15552,97,1
15553,181,4
15554,61,0
15555,174,3
15556,61,0
15557,61,0
15558,97,1
15559,61,0
15560,61,0
15561,55,0
15562,61,0
15563,135,2
15564,61,0
15565,174,3
15566,61,0
15567,61,0
15568,61,0
15569,45,0
15570,61,0
15571,61,0
15572,61,0
15573,61,0
15574,174,3
15575,287,6
15576,210,4
15577,144,3
15578,61,0
15579,61,0
15580,61,0
15581,61,0
15582,61,0
15583,174,3
15584,61,0
15585,61,0
15586,106,2
15587,40,0
15588,45,0
15589,61,0
15590,49,0
15591,174,3
15592,61,0
15593,97,1
15594,133,2
15595,52,0
15596,97,1
15597,174,3
15598,174,3
15599,61,0
15600,41,0
15601,61,0
15602,61,0
15603,61,0
15604,210,4
15605,61,0
15606,246,5
15607,40,0
15608,210,4
15609,97,1
15610,52,0
15611,61,0
15612,140,3
15613,61,0
15614,51,0
15615,48,0
15616,97,1
15617,61,0
15618,69,1
15619,61,0
15620,63,0
15621,97,1
15622,53,0
15623,107,2
15624,133,2
15625,61,0
15626,61,0
15627,61,0
15628,61,0
15629,133,2
15630,148,3
15631,61,0
15632,61,0
15633,359,8
15634,61,0
15635,61,0
15636,61,0
15637,61,0
15638,248,5
15639,97,1
15640,55,0
15641,61,0
15642,61,0
15643,61,0
15644,174,3
15645,97,1
15646,61,0
15647,61,0
15648,61,0
15649,52,0
15650,61,0
15651,61,0
15652,61,0
15653,71,1
15654,133,2
15655,39,0
15656,61,0
15657,98,1
15658,174,3
15659,61,0
15660,61,0
15661,323,7
15662,61,0
15663,61,0
15664,97,1
15665,61,0
15666,97,1
15667,174,3
15668,61,0
15669,190,4
15670,287,6
15671,71,1
15672,61,0
15673,61,0
15674,61,0
15675,61,0
15676,174,3
15677,61,0
15678,85,1
15679,61,0
15680,97,1
15681,97,1
15682,61,0
15683,41,0
15684,61,0
15685,59,0
15686,61,0
15687,97,1
15688,61,0
15689,40,0
15690,61,0
15691,61,0
15692,97,1
15693,61,0
15694,97,1
15695,61,0
15696,133,2
15697,43,0
15698,61,0
15699,174,3
15700,61,0
15701,61,0
15702,61,0
15703,61,0
15704,112,2
15705,61,0
15706,287,6
15707,97,1
15708,174,3
15709,61,0
15710,61,0
15711,61,0
15712,61,0
15713,323,7
15714,181,4
15715,61,0
15716,61,0
15717,61,0
15718,178,4
15719,72,1
15720,61,0
15721,133,2
15722,436,10
15723,61,0
15724,210,4
15725,61,0
15726,61,0
15727,61,0
15728,61,0
15729,61,0
15730,97,1
15731,61,0
15732,63,0
15733,61,0
15734,61,0
15735,61,0
15736,61,0
15737,61,0
15738,61,0
15739,287,6
15740,61,0
15741,61,0
15742,61,0
15743,287,6
15744,436,10
15745,215,5
15746,61,0
15747,323,7
15748,61,0
15749,63,0
15750,61,0
15751,61,0
15752,61,0
15753,97,1
15754,61,0
15755,61,0
15756,97,1
15757,190,4
15758,56,0
15759,61,0
15760,359,8
15761,65,1
15762,61,0
15763,50,0
15764,174,3
15765,97,1
15766,41,0
15767,216,5
15768,62,0
15769,61,0
15770,46,0
15771,50,0
15772,97,1
15773,210,4
15774,61,0
15775,174,3
15776,61,0
15777,61,0
15778,61,0
15779,61,0
15780,61,0
15781,61,0
15782,212,4
15783,97,1
15784,85,1
15785,48,0
15786,103,2
15787,187,4
15788,90,1
15789,210,4
15790,210,4
15791,61,0
15792,61,0
15793,61,0
15794,52,0
15795,61,0
15796,100,1
15797,105,2
15798,364,9
15799,61,0
15800,61,0
15801,51,0
15802,133,2
15803,61,0
15804,61,0
15805,61,0
15806,61,0
15807,97,1
15808,61,0
15809,174,3
15810,43,0
15811,97,1
15812,61,0
15813,61,0
15814,61,0
15815,97,1
15816,61,0
15817,61,0
15818,61,0
15819,61,0
15820,97,1
15821,61,0
15822,133,2
15823,41,0
15824,61,0
